x (µm),y (µm),"C(x,y) (wt%)"
25.0,2.0,2.7828300597409354
26.0,2.0,2.766074594107499
27.0,2.0,2.7799250569311766
28.0,2.0,2.683149375068361
29.0,2.0,2.72214140087046
30.0,2.0,2.6251562530717707
31.0,2.0,2.607262792847258
32.0,2.0,2.5786239336088155
33.0,2.0,2.3818845902784953
34.0,2.0,2.3876846063232127
35.0,2.0,2.396319276167066
36.0,2.0,2.3572644214429443
37.0,2.0,2.313609586979705
38.0,2.0,2.27351960395748
39.0,2.0,2.285824072221347
40.0,2.0,2.1815054310558444
41.0,2.0,2.2500956628853923
42.0,2.0,2.096617086165854
43.0,2.0,2.0480305158511336
44.0,2.0,2.089696160398427
45.0,2.0,2.143217266092978
46.0,2.0,1.9080032552039639
47.0,2.0,1.9540863249704858
48.0,2.0,1.990283874521735
49.0,2.0,1.8246087819810475
50.0,2.0,1.8164255466142125
51.0,2.0,1.8129689538757994
52.0,2.0,1.6689278707936857
53.0,2.0,1.7052075924355854
54.0,2.0,1.7137283949153026
55.0,2.0,1.6736807499117456
56.0,2.0,1.5605690840031001
57.0,2.0,1.58178863315414
58.0,2.0,1.5335691718644955
59.0,2.0,1.5436661859630965
60.0,2.0,1.4626223698971492
61.0,2.0,1.4283690730718486
62.0,2.0,1.461859786696728
63.0,2.0,1.4175964510180634
64.0,2.0,1.4004773587018726
65.0,2.0,1.2825072619341242
66.0,2.0,1.2975817849296492
67.0,2.0,1.3256772742477594
68.0,2.0,1.317722703467614
69.0,2.0,1.2214872836318484
70.0,2.0,1.1539825503400807
71.0,2.0,1.2232990781950293
72.0,2.0,1.2115068582712627
73.0,2.0,1.139053764100916
74.0,2.0,1.2161506296273108
-74.0,3.0,1.1415205788004192
-73.0,3.0,1.2317939306090095
-72.0,3.0,1.1757930361099742
-71.0,3.0,1.1986901301640807
-70.0,3.0,1.219197653128106
-69.0,3.0,1.1173403481777884
-68.0,3.0,1.2353190173474156
-67.0,3.0,1.3470371447684557
-66.0,3.0,1.302807054138453
-65.0,3.0,1.3242375147629097
-64.0,3.0,1.3807008771954565
-63.0,3.0,1.4883114056527598
-62.0,3.0,1.39222941604059
-61.0,3.0,1.472521851151973
-60.0,3.0,1.4769582170349753
-59.0,3.0,1.5762372059952696
-58.0,3.0,1.534278623980068
-57.0,3.0,1.5448103794659893
-56.0,3.0,1.5418284652024536
-55.0,3.0,1.6216766005976917
-54.0,3.0,1.6460320320220578
-53.0,3.0,1.6749037497864168
-52.0,3.0,1.7836301489647344
-51.0,3.0,1.8335737935408876
-50.0,3.0,1.8360352454747753
-49.0,3.0,1.8943102909226555
-48.0,3.0,1.9810467554517701
-47.0,3.0,1.8775407108475737
-46.0,3.0,1.970573661113172
-45.0,3.0,1.92900034100353
-44.0,3.0,2.0231656454259097
-43.0,3.0,2.0561887748992698
-42.0,3.0,2.189075849377492
-41.0,3.0,2.1729861270379063
-40.0,3.0,2.197341995004156
-39.0,3.0,2.2690990480523854
-38.0,3.0,2.310896891957986
-37.0,3.0,2.339174255695441
-36.0,3.0,2.3264887726350247
-35.0,3.0,2.3251473442428265
-34.0,3.0,2.459425552621674
-33.0,3.0,2.445912474774434
-32.0,3.0,2.5418556347348975
-31.0,3.0,2.509616608087806
-30.0,3.0,2.6920984886801835
-29.0,3.0,2.7316636253587334
-28.0,3.0,2.60106890525648
-27.0,3.0,2.6453303474939864
-26.0,3.0,2.700526291351105
-25.0,3.0,2.711174285607862
-24.0,3.0,2.829957009953737
-23.0,3.0,2.8800926825916773
-22.0,3.0,2.8942442188987356
-21.0,3.0,2.871935926043744
-20.0,3.0,2.9322294867038385
-19.0,3.0,3.0739073973202378
-18.0,3.0,3.003375398333811
-17.0,3.0,2.9555363086926683
-16.0,3.0,3.1683714028853274
-15.0,3.0,3.005105377251564
-14.0,3.0,3.2056692660121437
-13.0,3.0,3.1454738221541274
-12.0,3.0,3.146123194051043
-11.0,3.0,3.155232501573476
-10.0,3.0,3.1354159630961265
-9.0,3.0,3.1604647231470793
-8.0,3.0,3.2590117721987872
-7.0,3.0,3.209363114341337
-6.0,3.0,3.2453788884811674
-5.0,3.0,3.322067586041503
-4.0,3.0,3.284067736565204
-3.0,3.0,3.3659086068493007
-2.0,3.0,3.280889040148055
-1.0,3.0,3.2765869106152836
0.0,3.0,3.2482833512121667
1.0,3.0,3.313258621053425
2.0,3.0,3.239768666175589
3.0,3.0,3.352072449176634
4.0,3.0,3.2082614974750507
5.0,3.0,3.339267231414673
6.0,3.0,3.2804491541168934
7.0,3.0,3.1566880356616704
8.0,3.0,3.284023246243183
9.0,3.0,3.2355005464349937
10.0,3.0,3.1721120365572197
11.0,3.0,3.1110939523809082
12.0,3.0,3.1231893264241832
13.0,3.0,3.156933283417642
14.0,3.0,3.1099212409632373
15.0,3.0,3.1158227813977972
16.0,3.0,3.0344179557466058
17.0,3.0,2.9885702171126347
18.0,3.0,2.972221401917539
19.0,3.0,2.986710842641179
20.0,3.0,2.894895677595868
21.0,3.0,2.9115666668646196
22.0,3.0,2.87435740507077
23.0,3.0,2.810119421921256
24.0,3.0,2.71592666966373
25.0,3.0,2.65716888611469
26.0,3.0,2.7906726884651167
27.0,3.0,2.6954138591976715
28.0,3.0,2.697964551928121
29.0,3.0,2.624874387155347
30.0,3.0,2.557311089507894
31.0,3.0,2.547553241318936
32.0,3.0,2.510067730355805
33.0,3.0,2.4658789662567684
34.0,3.0,2.339433824484919
35.0,3.0,2.399578622419925
36.0,3.0,2.3823000537218504
37.0,3.0,2.3602353465446932
38.0,3.0,2.3676928292337918
39.0,3.0,2.275887474937368
40.0,3.0,2.325838189806884
41.0,3.0,2.1882919986729
42.0,3.0,2.1118520603239954
43.0,3.0,2.0767881904430108
44.0,3.0,1.99217703537545
45.0,3.0,2.0327411725026945
46.0,3.0,1.997029438543441
47.0,3.0,2.0015912900050092
48.0,3.0,1.9974691431368343
49.0,3.0,1.8784148554614941
50.0,3.0,1.8445468054000531
51.0,3.0,1.864168868094551
52.0,3.0,1.7116868388489372
53.0,3.0,1.6720389373417017
54.0,3.0,1.5480373318051417
55.0,3.0,1.679440517378715
56.0,3.0,1.5615504339514452
57.0,3.0,1.5682479895051222
58.0,3.0,1.6128176286661473
59.0,3.0,1.4533444009551346
60.0,3.0,1.4240183348482913
61.0,3.0,1.4763053854335026
62.0,3.0,1.3774024703781187
63.0,3.0,1.4327447432313345
64.0,3.0,1.3384589693930304
65.0,3.0,1.3178279385124498
66.0,3.0,1.2513660526239612
67.0,3.0,1.3849454502804588
68.0,3.0,1.2903338373222837
69.0,3.0,1.3375427880893405
70.0,3.0,1.2517273081197076
71.0,3.0,1.2064084334435725
72.0,3.0,1.2486407255175778
73.0,3.0,1.247077623848602
74.0,3.0,1.1502200549788708
-74.0,4.0,1.0661417934492818
-73.0,4.0,1.2364011605812848
-72.0,4.0,1.261271334699389
-71.0,4.0,1.1764970529892018
-70.0,4.0,1.195572901866139
-69.0,4.0,1.256898826054311
-68.0,4.0,1.2937447391663972
-67.0,4.0,1.2525681146909151
-66.0,4.0,1.3015054497752225
-65.0,4.0,1.3353236756908118
-64.0,4.0,1.3455314750268563
-63.0,4.0,1.4718571504092313
-62.0,4.0,1.4921476439089896
-61.0,4.0,1.4370337794112107
-60.0,4.0,1.5990172226023223
-59.0,4.0,1.4787846354729188
-58.0,4.0,1.4724774800164389
-57.0,4.0,1.5551413965288108
-56.0,4.0,1.5837581589340666
-55.0,4.0,1.6539609567979865
-54.0,4.0,1.6626618737157561
-53.0,4.0,1.7641775834664142
-52.0,4.0,1.8324556462123494
-51.0,4.0,1.7376651510743761
-50.0,4.0,1.7215428196578775
-49.0,4.0,1.8746725311414367
-48.0,4.0,1.9208149730036164
-47.0,4.0,2.009767075405817
-46.0,4.0,2.0072548804884716
-45.0,4.0,1.996967805508747
-44.0,4.0,2.0363254183823556
-43.0,4.0,2.113635703684677
-42.0,4.0,2.0611987020091718
-41.0,4.0,2.1710600294494453
-40.0,4.0,2.267446479045386
-39.0,4.0,2.317537553749881
-38.0,4.0,2.249953756564456
-37.0,4.0,2.2943029351486737
-36.0,4.0,2.3293285088656606
-35.0,4.0,2.4139453422258565
-34.0,4.0,2.388413004486249
-33.0,4.0,2.594365454746985
-32.0,4.0,2.5568109291524603
-31.0,4.0,2.5088965290720666
-30.0,4.0,2.726449074587384
-29.0,4.0,2.5626320791104606
-28.0,4.0,2.677071158449812
-27.0,4.0,2.75207518324669
-26.0,4.0,2.752953701384064
-25.0,4.0,2.6720359384976455
-24.0,4.0,2.8090796848798205
-23.0,4.0,2.854478430976395
-22.0,4.0,2.9271241356473072
-21.0,4.0,2.9374001239766696
-20.0,4.0,2.9658433111548033
-19.0,4.0,3.054920065357079
-18.0,4.0,2.955120386605045
-17.0,4.0,3.03454870594676
-16.0,4.0,3.09262604022511
-15.0,4.0,3.1046399855101128
-14.0,4.0,3.108099323623862
-13.0,4.0,3.0462985360565837
-12.0,4.0,3.0549096269252747
-11.0,4.0,3.2480483350181957
-10.0,4.0,3.2014466914949917
-9.0,4.0,3.1650654352322634
-8.0,4.0,3.2411616115293156
-7.0,4.0,3.2354904070150696
-6.0,4.0,3.25068745641841
-5.0,4.0,3.2360946987362924
-4.0,4.0,3.3513742991593594
-3.0,4.0,3.231633454901163
-2.0,4.0,3.3436557651664813
-1.0,4.0,3.2735798353633743
0.0,4.0,3.334012482216805
1.0,4.0,3.2866519150606557
2.0,4.0,3.246350505357316
3.0,4.0,3.2982836337581025
4.0,4.0,3.304048891741741
5.0,4.0,3.294924511583155
6.0,4.0,3.3312959335095935
7.0,4.0,3.2924556090094472
8.0,4.0,3.179763875019645
9.0,4.0,3.163375039168197
10.0,4.0,3.0978480586774944
11.0,4.0,3.156402796432672
12.0,4.0,3.151209863394417
13.0,4.0,3.154239380733488
14.0,4.0,3.0625117536714987
15.0,4.0,3.0645857955553573
16.0,4.0,3.043126720661109
17.0,4.0,2.9814948109403754
18.0,4.0,3.00917043397719
19.0,4.0,2.9416304397396256
20.0,4.0,2.9514088502633498
21.0,4.0,2.911758423697023
22.0,4.0,2.84495197790291
23.0,4.0,2.915711392591659
24.0,4.0,2.8849573405142355
25.0,4.0,2.6585667823788497
26.0,4.0,2.7830993072176886
27.0,4.0,2.67878312379534
28.0,4.0,2.6563304262200855
29.0,4.0,2.540492026767418
30.0,4.0,2.481431913461974
31.0,4.0,2.5692271093183097
32.0,4.0,2.5508634303509585
33.0,4.0,2.4744614707614256
34.0,4.0,2.4935049674886764
35.0,4.0,2.394565824266606
36.0,4.0,2.3715450637241786
37.0,4.0,2.3612050269649045
38.0,4.0,2.2173019985307136
39.0,4.0,2.277178952541934
40.0,4.0,2.206545188058153
41.0,4.0,2.141991085124215
42.0,4.0,2.1060506625227142
43.0,4.0,2.0726463722409374
44.0,4.0,2.0542589964750047
45.0,4.0,1.9938590158460878
46.0,4.0,2.055039956793307
47.0,4.0,1.8958593441956801
48.0,4.0,1.9384585601695035
49.0,4.0,1.840746174367984
50.0,4.0,1.7430832658318314
51.0,4.0,1.8198726739856876
52.0,4.0,1.7234915132294777
53.0,4.0,1.676596648361517
54.0,4.0,1.661180261952556
55.0,4.0,1.7244201288303438
56.0,4.0,1.5899725532806832
57.0,4.0,1.6164498626670203
58.0,4.0,1.577181914194364
59.0,4.0,1.5042229842272214
60.0,4.0,1.5131700984520382
61.0,4.0,1.5297100770583179
62.0,4.0,1.4290870935406765
63.0,4.0,1.380060174183483
64.0,4.0,1.405347118845217
65.0,4.0,1.3367624928618485
66.0,4.0,1.3327432547388383
67.0,4.0,1.3520967591608137
68.0,4.0,1.2214224599889576
69.0,4.0,1.3228854600636464
70.0,4.0,1.1906158035664458
71.0,4.0,1.2059686090070634
72.0,4.0,1.1951141663216676
73.0,4.0,1.1907086000403246
74.0,4.0,1.163120829759656
-74.0,5.0,1.2146517634547345
-73.0,5.0,1.1471504968303916
-72.0,5.0,1.166323415798587
-71.0,5.0,1.24892964199968
-70.0,5.0,1.1891360145638565
-69.0,5.0,1.2534148657629691
-68.0,5.0,1.2666345353260715
-67.0,5.0,1.316380824000767
-66.0,5.0,1.3411694686184803
-65.0,5.0,1.3034126338567364
-64.0,5.0,1.360637794115524
-63.0,5.0,1.420697536773629
-62.0,5.0,1.4324879826730286
-61.0,5.0,1.5720357479038247
-60.0,5.0,1.491783978758128
-59.0,5.0,1.4230808406750022
-58.0,5.0,1.5164862920078555
-57.0,5.0,1.571676051255837
-56.0,5.0,1.6456743292140064
-55.0,5.0,1.6033885422452496
-54.0,5.0,1.655894023327521
-53.0,5.0,1.7806050182378743
-52.0,5.0,1.805429806070141
-51.0,5.0,1.7720533769880746
-50.0,5.0,1.8939083314712417
-49.0,5.0,1.8342998589162727
-48.0,5.0,1.9164667927669723
-47.0,5.0,1.8880826589953807
-46.0,5.0,1.9377151435128703
-45.0,5.0,2.0074143755853573
-44.0,5.0,2.0237630300382623
-43.0,5.0,2.0660241558935897
-42.0,5.0,2.085083654312546
-41.0,5.0,2.188564523256406
-40.0,5.0,2.2149810140277517
-39.0,5.0,2.246660475699704
-38.0,5.0,2.2129359010471714
-37.0,5.0,2.2846451841152224
-36.0,5.0,2.3396970004234254
-35.0,5.0,2.3304091688625124
-34.0,5.0,2.4459775418417387
-33.0,5.0,2.549686528105121
-32.0,5.0,2.5239084870292494
-31.0,5.0,2.5295646746267497
-30.0,5.0,2.6000446390521015
-29.0,5.0,2.703140868778335
-28.0,5.0,2.596829162572316
-27.0,5.0,2.7185407151239405
-26.0,5.0,2.7554883500891934
-25.0,5.0,2.723849458170711
-24.0,5.0,2.8613635440346923
-23.0,5.0,2.8669802752910076
-22.0,5.0,2.8579534234182726
-21.0,5.0,2.957032836775383
-20.0,5.0,2.9255180161526626
-19.0,5.0,2.991971265600281
-18.0,5.0,3.0098323631008768
-17.0,5.0,3.030696153302253
-16.0,5.0,3.0855960211384734
-15.0,5.0,3.1047433284246257
-14.0,5.0,3.0880625261795704
-13.0,5.0,3.059463426917665
-12.0,5.0,3.0947618315755303
-11.0,5.0,3.2373859104343534
-10.0,5.0,3.159630329061964
-9.0,5.0,3.201093571588457
-8.0,5.0,3.2221644343202454
-7.0,5.0,3.2590770287837234
-6.0,5.0,3.160522841520179
-5.0,5.0,3.2360087151440453
-4.0,5.0,3.231619056841694
-3.0,5.0,3.3201362950378135
-2.0,5.0,3.2532376425386813
-1.0,5.0,3.2918823647407796
0.0,5.0,3.2453692085331394
1.0,5.0,3.3453317355970715
2.0,5.0,3.235788243407498
3.0,5.0,3.3211050930261714
4.0,5.0,3.166471971802036
5.0,5.0,3.2918913541557555
6.0,5.0,3.31816239549719
7.0,5.0,3.2416509913155056
8.0,5.0,3.2127467439021022
9.0,5.0,3.1530633668027686
10.0,5.0,3.132993477528721
11.0,5.0,3.1373941574063346
12.0,5.0,3.1604760287638087
13.0,5.0,3.079747541786985
14.0,5.0,3.1313470712373612
15.0,5.0,3.046623807391892
16.0,5.0,3.1051347374839846
17.0,5.0,3.0758075054775156
18.0,5.0,2.9672926403586852
19.0,5.0,3.0009715783074786
20.0,5.0,3.0160435294576056
21.0,5.0,2.9611218144857356
22.0,5.0,2.809330374344264
23.0,5.0,2.7869513490873
24.0,5.0,2.65233931033871
25.0,5.0,2.8282279019673457
26.0,5.0,2.779601996569766
27.0,5.0,2.7362964609526452
28.0,5.0,2.6803917300280906
29.0,5.0,2.592972331457356
30.0,5.0,2.5888061436285783
31.0,5.0,2.500304611791499
32.0,5.0,2.5049856446250276
33.0,5.0,2.5274379116059587
34.0,5.0,2.467570966443132
35.0,5.0,2.37855783208907
36.0,5.0,2.4188423434395725
37.0,5.0,2.34505993243381
38.0,5.0,2.3015695292311733
39.0,5.0,2.2720704658553803
40.0,5.0,2.176305831703169
41.0,5.0,2.1842015531478434
42.0,5.0,2.133225741522755
43.0,5.0,2.0086005252389807
44.0,5.0,2.0395026976091457
45.0,5.0,2.067249340445305
46.0,5.0,1.9272160729047125
47.0,5.0,1.8585950536095213
48.0,5.0,1.8814724682545592
49.0,5.0,1.8877100230085964
50.0,5.0,1.8858803929582388
51.0,5.0,1.7542559673296394
52.0,5.0,1.7190000961961032
53.0,5.0,1.7013942467275651
54.0,5.0,1.6293240293551898
55.0,5.0,1.670114621929434
56.0,5.0,1.612251573285094
57.0,5.0,1.5602317894293902
58.0,5.0,1.676643075234508
59.0,5.0,1.5124387490209217
60.0,5.0,1.4405284183017437
61.0,5.0,1.4582252398221307
62.0,5.0,1.5087769034663607
63.0,5.0,1.3207043455011296
64.0,5.0,1.437628596049474
65.0,5.0,1.3596448106517574
66.0,5.0,1.296714773032498
67.0,5.0,1.290515026447743
68.0,5.0,1.2918717479979283
69.0,5.0,1.2412972962623683
70.0,5.0,1.3066115411652088
71.0,5.0,1.2222815755957044
72.0,5.0,1.2064639982065506
73.0,5.0,1.181776235355179
74.0,5.0,1.2340648238732386
-74.0,6.0,1.1585582937184928
-73.0,6.0,1.1697858012219589
-72.0,6.0,1.162190935639519
-71.0,6.0,1.2319518217766878
-70.0,6.0,1.1779584687387021
-69.0,6.0,1.2421664319341645
-68.0,6.0,1.2574161323619601
-67.0,6.0,1.2197891321594314
-66.0,6.0,1.3072201844336977
-65.0,6.0,1.3186667205380254
-64.0,6.0,1.3386401387778382
-63.0,6.0,1.399960268110064
-62.0,6.0,1.383903272219898
-61.0,6.0,1.4500061383667613
-60.0,6.0,1.3955338746383952
-59.0,6.0,1.5401010959939725
-58.0,6.0,1.5048434491224216
-57.0,6.0,1.5685137957717437
-56.0,6.0,1.6080069320513584
-55.0,6.0,1.6305782019991721
-54.0,6.0,1.628927584927458
-53.0,6.0,1.681905032884148
-52.0,6.0,1.6996578411947108
-51.0,6.0,1.8130546390504678
-50.0,6.0,1.8216877239727702
-49.0,6.0,1.8726758252760196
-48.0,6.0,1.866752784109092
-47.0,6.0,1.9937789677258304
-46.0,6.0,1.9119201997914534
-45.0,6.0,1.9531173262573873
-44.0,6.0,1.9981749343176556
-43.0,6.0,2.025481353304905
-42.0,6.0,2.190567004801735
-41.0,6.0,2.0949205953555947
-40.0,6.0,2.2598285161801335
-39.0,6.0,2.243118445694271
-38.0,6.0,2.2539620117422228
-37.0,6.0,2.3319819886331388
-36.0,6.0,2.2612099370480583
-35.0,6.0,2.3001563666239053
-34.0,6.0,2.4186180681121674
-33.0,6.0,2.458448820027012
-32.0,6.0,2.5363223703299504
-31.0,6.0,2.5960564025643738
-30.0,6.0,2.672640861714153
-29.0,6.0,2.673259870825491
-28.0,6.0,2.6177782782149417
-27.0,6.0,2.763340527945157
-26.0,6.0,2.727115472924632
-25.0,6.0,2.734511789958884
-24.0,6.0,2.7629157705395557
-23.0,6.0,2.8744296356657175
-22.0,6.0,2.8849407409207557
-21.0,6.0,2.9348490128902354
-20.0,6.0,2.891993553937074
-19.0,6.0,2.959765113501807
-18.0,6.0,2.9880772198286225
-17.0,6.0,2.9870950435165082
-16.0,6.0,2.965203194325739
-15.0,6.0,3.014023580476205
-14.0,6.0,3.050563481961503
-13.0,6.0,3.116145308758397
-12.0,6.0,3.1601882826094747
-11.0,6.0,3.1438715354792133
-10.0,6.0,3.2314453783593127
-9.0,6.0,3.189760225425794
-8.0,6.0,3.2319285832218396
-7.0,6.0,3.190780999068987
-6.0,6.0,3.2145226705130083
-5.0,6.0,3.2220139044414844
-4.0,6.0,3.2912627063588826
-3.0,6.0,3.322923090206748
-2.0,6.0,3.263753664359559
-1.0,6.0,3.250193983403182
0.0,6.0,3.2143966980056167
1.0,6.0,3.266984377833465
2.0,6.0,3.2745818332972956
3.0,6.0,3.273772267273183
4.0,6.0,3.251298050133319
5.0,6.0,3.286290828268478
6.0,6.0,3.336776379500983
7.0,6.0,3.24801196252979
8.0,6.0,3.2240631980689534
9.0,6.0,3.207283930625139
10.0,6.0,3.2007030075584435
11.0,6.0,3.21228498328043
12.0,6.0,3.0879432170717593
13.0,6.0,3.1693709810215593
14.0,6.0,3.244387732832376
15.0,6.0,3.0628829981731833
16.0,6.0,3.08060115961056
17.0,6.0,3.078990932598931
18.0,6.0,3.00906113994749
19.0,6.0,2.9211847258694528
20.0,6.0,2.760173008898113
21.0,6.0,2.9019676322071146
22.0,6.0,2.924309040290814
23.0,6.0,2.9546496924109564
24.0,6.0,2.810169685873366
25.0,6.0,2.732193345753392
26.0,6.0,2.755664905894939
27.0,6.0,2.6281695854576275
28.0,6.0,2.6282169508379307
29.0,6.0,2.6282998898192322
30.0,6.0,2.503110191233461
31.0,6.0,2.58370193093539
32.0,6.0,2.4683111627633485
33.0,6.0,2.3739799892142885
34.0,6.0,2.467091437075481
35.0,6.0,2.402830646504464
36.0,6.0,2.4067740884444975
37.0,6.0,2.2723634936682133
38.0,6.0,2.3316517486265926
39.0,6.0,2.2834860050555177
40.0,6.0,2.152656224257818
41.0,6.0,2.0910933101849167
42.0,6.0,2.0777645583116944
43.0,6.0,2.109047432425214
44.0,6.0,1.9651308893916883
45.0,6.0,1.9084146998538476
46.0,6.0,1.937397900630668
47.0,6.0,1.9307314151962276
48.0,6.0,1.8977729290929186
49.0,6.0,1.8827241760264923
50.0,6.0,1.788202341831287
51.0,6.0,1.8126923242471487
52.0,6.0,1.7569567582399945
53.0,6.0,1.6935152475889539
54.0,6.0,1.756953283151881
55.0,6.0,1.6233493587143564
56.0,6.0,1.5983255299059493
57.0,6.0,1.5376690079613318
58.0,6.0,1.6513935558301964
59.0,6.0,1.4426940170493898
60.0,6.0,1.5232138646175963
61.0,6.0,1.5130036167665208
62.0,6.0,1.429197137448895
63.0,6.0,1.3349174499255072
64.0,6.0,1.386968735284433
65.0,6.0,1.363489025496689
66.0,6.0,1.1897370744686873
67.0,6.0,1.3281882817485844
68.0,6.0,1.2809348861373737
69.0,6.0,1.2439261754343869
70.0,6.0,1.173286813771508
71.0,6.0,1.1637597380765312
72.0,6.0,1.132764332763696
73.0,6.0,1.1186128841417302
74.0,6.0,1.1061509245287393
-74.0,7.0,1.1377257324852288
-73.0,7.0,1.1710289381397996
-72.0,7.0,1.2269013105546864
-71.0,7.0,1.2519431567049593
-70.0,7.0,1.1696336685351194
-69.0,7.0,1.2931220640522145
-68.0,7.0,1.2825485513140213
-67.0,7.0,1.334552975336271
-66.0,7.0,1.3032454431943334
-65.0,7.0,1.398847038236155
-64.0,7.0,1.2914469572912899
-63.0,7.0,1.4703239796681353
-62.0,7.0,1.4295786868123157
-61.0,7.0,1.409240210861946
-60.0,7.0,1.478193509742682
-59.0,7.0,1.5168095469937382
-58.0,7.0,1.571943242607495
-57.0,7.0,1.6219535817844464
-56.0,7.0,1.6071439757816857
-55.0,7.0,1.741296647992609
-54.0,7.0,1.73889193216148
-53.0,7.0,1.666024250051774
-52.0,7.0,1.712858150600912
-51.0,7.0,1.710047458644437
-50.0,7.0,1.726659803881919
-49.0,7.0,1.9173442601535513
-48.0,7.0,1.8613811508270082
-47.0,7.0,2.004105656680764
-46.0,7.0,2.0724713483230284
-45.0,7.0,2.047068055262743
-44.0,7.0,2.0754758363106833
-43.0,7.0,1.9300589632645573
-42.0,7.0,2.1401297832424477
-41.0,7.0,2.144474828521918
-40.0,7.0,2.172477103473447
-39.0,7.0,2.2883518901446442
-38.0,7.0,2.2688945068220434
-37.0,7.0,2.3774813597359965
-36.0,7.0,2.2530728614125404
-35.0,7.0,2.421685248094375
-34.0,7.0,2.3739133380005386
-33.0,7.0,2.4176103790571495
-32.0,7.0,2.5311605388172436
-31.0,7.0,2.5265239247075892
-30.0,7.0,2.5731737485170254
-29.0,7.0,2.5832654618247135
-28.0,7.0,2.6868778309238595
-27.0,7.0,2.7295606747726784
-26.0,7.0,2.7717044636507753
-25.0,7.0,2.825100212737212
-24.0,7.0,2.749739413750115
-23.0,7.0,2.8942892253615278
-22.0,7.0,2.895072865713755
-21.0,7.0,2.880830037739514
-20.0,7.0,3.043187520644044
-19.0,7.0,2.985849897654849
-18.0,7.0,2.9533758847949785
-17.0,7.0,3.0355370362801946
-16.0,7.0,3.017077182897042
-15.0,7.0,2.9998961517266616
-14.0,7.0,3.073936984069752
-13.0,7.0,3.1046792848671525
-12.0,7.0,3.114386503601944
-11.0,7.0,3.1867090486375895
-10.0,7.0,3.2483951031953686
-9.0,7.0,3.217853574336946
-8.0,7.0,3.2792966656848104
-7.0,7.0,3.222341876462123
-6.0,7.0,3.22127090215893
-5.0,7.0,3.3383388583859457
-4.0,7.0,3.2348074180091393
-3.0,7.0,3.3072974980902847
-2.0,7.0,3.263705127544007
-1.0,7.0,3.3268541044434423
0.0,7.0,3.3197076863988952
1.0,7.0,3.2710021821486657
2.0,7.0,3.2831815020110384
3.0,7.0,3.2354618647775855
4.0,7.0,3.284331041393722
5.0,7.0,3.3095128852872886
6.0,7.0,3.2422350173303194
7.0,7.0,3.207464546739179
8.0,7.0,3.1560044843726476
9.0,7.0,3.1913858434979456
10.0,7.0,3.1263758490739306
11.0,7.0,3.0341744073725097
12.0,7.0,3.0529201319097297
13.0,7.0,3.134654194023164
14.0,7.0,3.050996708297932
15.0,7.0,2.9848206138602227
16.0,7.0,3.0904179365608937
17.0,7.0,3.0341659162175465
18.0,7.0,2.9239920308343814
19.0,7.0,2.9637606077454026
20.0,7.0,2.986347736481934
21.0,7.0,2.979896012987227
22.0,7.0,2.8446904065307335
23.0,7.0,2.911326983816477
24.0,7.0,2.7500130632493023
25.0,7.0,2.810849153129452
26.0,7.0,2.681855864361653
27.0,7.0,2.7188778263849964
28.0,7.0,2.7224039463249343
29.0,7.0,2.664917408470319
30.0,7.0,2.6407345093725545
31.0,7.0,2.5561381447680054
32.0,7.0,2.5792588135799535
33.0,7.0,2.4792256239865553
34.0,7.0,2.4607175870254427
35.0,7.0,2.3499204785672423
36.0,7.0,2.3199268031801075
37.0,7.0,2.344031303113079
38.0,7.0,2.3090592866102795
39.0,7.0,2.2370763286496
40.0,7.0,2.133088221164453
41.0,7.0,2.194523786404464
42.0,7.0,2.1488914729680637
43.0,7.0,2.1299726712912266
44.0,7.0,2.0695766843465413
45.0,7.0,2.0370274172996448
46.0,7.0,1.9014469035853896
47.0,7.0,1.8586344957220817
48.0,7.0,1.8647186524712671
49.0,7.0,1.9374912950371865
50.0,7.0,1.7528280128837803
51.0,7.0,1.8372326060566562
52.0,7.0,1.7898291855726947
53.0,7.0,1.7362243084198425
54.0,7.0,1.6873312896666197
55.0,7.0,1.5802052703642882
56.0,7.0,1.62572204094133
57.0,7.0,1.5731433152036194
58.0,7.0,1.5207128568707473
59.0,7.0,1.5133984979805999
60.0,7.0,1.5169648247743013
61.0,7.0,1.386708559729084
62.0,7.0,1.4424312463314273
63.0,7.0,1.4276907342030696
64.0,7.0,1.4132060037713778
65.0,7.0,1.349123274562173
66.0,7.0,1.4162280670248437
67.0,7.0,1.3757000120942502
68.0,7.0,1.2062923087249646
69.0,7.0,1.303252258361842
70.0,7.0,1.2821328438335344
71.0,7.0,1.1090065519097203
72.0,7.0,1.1643646280768207
73.0,7.0,1.1462706657298303
74.0,7.0,1.1732856321706673
-74.0,8.0,1.1610466362532936
-73.0,8.0,1.1465027467593094
-72.0,8.0,1.14835100023922
-71.0,8.0,1.0628941739302384
-70.0,8.0,1.2491957836174938
-69.0,8.0,1.219288771997687
-68.0,8.0,1.2448462248481726
-67.0,8.0,1.2652104164587348
-66.0,8.0,1.2939395479466191
-65.0,8.0,1.3038793849807881
-64.0,8.0,1.3596608557753234
-63.0,8.0,1.4226635780413655
-62.0,8.0,1.3784639204977558
-61.0,8.0,1.5076453508802365
-60.0,8.0,1.5127105848605016
-59.0,8.0,1.436700355964499
-58.0,8.0,1.49158897521557
-57.0,8.0,1.6115054533833553
-56.0,8.0,1.5743331670378349
-55.0,8.0,1.6668758579203524
